Source Link,Comment,Tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,ভাই আমি এদেশের একজন অতি সাধারণ নাগরিক।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,বোন তোমাকে অনেক ধন্যবাদ। এত সুন্দর ভাবে বিষয়টাকে উপস্থাপন করার জন্য। নুরাদের মতন খারাপ মানুষ জাতির জন্য ভালো কিছু বয়ে আনবে না।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"চরিত্রহীন কে দুশ্চরিত্রা বলা দোষের কিছু না।যে মেয়ে বিনা অপরাধে ভিপিকে ফাসিয়েছে সে পতিতার থেকেও খারাপ।প্রেম করে যখন লঞ্চের কেভিনে গিয়ে ছেলেদের সাথে ঘুমাইছিল তখন কি ভিপি কে বলছিলো?? তখন খুব মজা লাগছে,এখন বিয়ে করতে চায় না তাই ফালতু নাটক শুরু করছে।আরে যে ওর সাথে নাটক করছে।।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"এই মেয়েটিকে বর্তমান ক্ষমতাদর ধর্ষকবাহিনী নিজেদের রক্ষা কবজ হিসেবে ব্যাবহার করছে।যে মেয়ে সেচ্ছায় প্রেমিকের সাথে বিছানায় যায় তাকে কি ধর্ষণ বলে?মেয়েটি নিজের পিপাসা মেটানোর জন্য নিজেকে বিলিয়ে দিয়েছে, এখন সে কোন এক অপশক্তির ইশারায় ভিপির বিরুদ্ধে ধর্ষণ মামলা করেছে। ধিক্কার জানাই এই সমস্ত নষ্টা মেয়েকে।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,তোদের জন্ম ঠিক আছে কিনা তা নিয়ে যথেষ্ট সন্দেহ আছে । যে বিষয়গুলো গুরুত্ব পূর্ণ তোরা সে ব্যাপারে কোন কথা বলিছ না। যত ফালতু জিনিস নিয়ে তোরা আলোচনা করিছ। যত সব রাবিশ ।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"দেখুন আপনারা এই ছাগলের তিন নম্বর বাচ্চাটাকে নিয়ে কথা বলতে বলতে একদম মাতায় তুলছেন, আরে বাবা সে কে এমন একজন হয়ে গেছে যে এত কথা বলতে হবে, অন্যায় কথা বলছে বাজে মন্তব্য করছে ঐ মেয়ের ভাই ব্রাদার্সদের বলেদেন তারে রাস্তায় কুত্তার মত পেটাক। তারেত আরও আগে পেটান উচিৎ ছিল",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,আপনাদেরকে কে চরিত্র হীন বলে নাই বলেছে একটা বেয়াদব মহিলাকে।আপনারা ইচ্চাকরে সব মহিলার গায়ে এটা লাগাচ্ছেন কেনো।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,সেটাই! ভিপি শুধু একলা কেন বলবেন? পুরো দেশবাসীর ই এমন চরিত্রহীন কে দুশ্চরিত্রা বলা উচিত।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,বাংলাদেশের সব মহিলাকে তো আর দুশ্চরিত্রা বলেনি।যে দুশ্চরিত্রা তাকে দুশ্চরিত্রা বলা দোষের কিছু না।এসব নিয়ে এদের কেন চুলকানি,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,ঠিক বলছেন,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,একজন নারীর সর্বোচ্চ মূল্যবান সম্পদ তার সম্ভ্রম ইজ্জত। একজন নারী যখন বিবাহ বহির্ভূত ভাবে কোন পুরুষের সাথে মিলিত হয় তখন সে চরিত্রহীন ছাড়া আর কি হতে পারে ? একজন ছেলের বেলায়ও সেটা প্রযোজ্য। দিনের পর দিন দেশে ধর্ষন বেড়েই চলেছে তখন এইসব নারীবাদীরা কই থাকে? লজ্জা শরম কিছু নাই এদের চরমমাত্রার বেহায়া,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,ছেলেদের কাছ থেকে যে মজা প্রাপ্ত বয়স্ক মেয়েরা নেন তা ফিরিয়ে দিয়ে ধর্ষিত মামলা করা উচিত বলে মনে করি । ছেলেদের কাছ থেকে মজা নেওয়ার সময় ধর্ষিতা খেয়াল থাকে না ।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"অসংখ্য অসংখ্য ধন্যবাদ আপনাকে, স্পষ্ট ভাষায় সত্য কথা বলার জন্য।",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,প্রথমেই মহিলাদের উচ্চশিক্ষা থেকে বিরত রাখতে হবে.... এই মহিলা শিক্ষাই সমাজের অধঃপতনের মূল কারন,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,যে ছেলের যাত্রাই শুরু মুক্তিযোদ্ধার কোঠা বিরোধী আন্দোলনের মধ্যে দিয়ে।সেই ছেলের কাছে এর চেয়ে বেশি কি আশা করা যায়!!,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"এই মেয়ে যদি ভাল হইত, তাহলে লঞ্চের কেবিনে গেলো কিভাবে, আপনারা শুধু ভিপির দোষ খোঁজেন,ওরে বাটপার",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,শালিদের চেহারার অবয়ব একটা একটা পতিতার মতই.... এদের দ্বারা সঠিক নিউজ পাওয়া সম্ভব নয়...,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"দুশ্চরিত্র কে যা বলার তাই বলছে, এখানে কোনো সম্ভ্রান্ত নারীকে দুশ্চরিত্রা অপবাদ দেয়া হয়নি। যাদের জলতেছে তারাও একই কেটাগরির",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"একটি চরিত্রহীন-দুশ্চরিত্রা মেয়ের বিচ্ছিন্ন কথাকে গোটা নারী জাতির উপর টেনে নিয়ে  তথ্যসন্ত্রাসের চালকের ভুমিকা পালন করাটা দুঃখজনক-লজ্জাজনক। ভিপি ,অপরাধিকে অপরাধী বলেছে। একটি পতিতাকে-দুশ্চরিত্রাকে দুশ্চরিত্রা বলেছে। গোটা নারীজাতিকে বলেনি।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"নারীকে জামা কাপড় খুলে বিবস্ত্র করলে কোন সমস্যা নাই কিন্তু দুশ্চরিত্র বললে ঘণ্টার পর ঘণ্টা নিউজ, টকশো, নারী অধিকার, মানবাধিকার",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,তোমরা দুশ্চরিএরা নারীদের নিয়ে যখন লোকে কথা বলে তখন তোমাদের গাত্রদাহ শুরু হয়।যে মেয়ে বিয়ের আগে শারীরিক ক্ষুধা মেটানোর জন্য একাকী লঞ্চের কেবিনে রাত কাটাতে পারে সে আর তাই হোক একটা ভালো মেয়ে হতে পারে না। এটা যে ভিপি  কে ফাঁসানোর জন্য ছাত্রলীগের একটা ষড়যন্ত্র দেশবাসী এটা ভালো ভাবে ই বোঝে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,আপনি কিসের বালের উপস্থাপন সংগঠনের নাম সঠিকভাবে নিতে পারেন না যে কোনো সংগঠনের নাম সম্মানের সহিত উচ্চারণ করবে,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"সুখের ছোঁয়া দুজনই পাইছে, শাস্তি দিলে দুজনকেই দেওয়া উচিত, অহেতুক, তৃতীয় পক্ষ টেনে আলোচনায় আসতে চায় ঐ নারী।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,সত্যি কথা বললেই কি নারীর প্রতি অশ্রদ্বা হয়ে যায় । নারীকে শ্রদ্ধা করতে হবে ঠিক আছে তাই বলে সত্যেকে ধামাচাপা দিয়ে নয় । নারীকে সম্মান করবে বলে অবাধে মেলা মেশা করবে আর তার দায়ভার অন্যের উপর বর্তাবে আর বললেই বা প্রতিবাদ করলেই যদি সম্মান হানী হয়ে যায় !!এত সুন্দর করে দার্শনিক মহাদয়গন ব্যাখ্যা দিতে দিয়ে নারীর সম্মানের মুল ব্যাখ্য্যা টাই আড়াল করলেন ।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"নারীকে কেউ,,, করছে তখন চুপ বাট যখন সত্য বলা হয় কথার প্রসংগে তখনই তোমাদের চেতনা খাড়া হয়!জনগণ বুঝে তোমাদের এজেন্ডাহলুদ সাংবাদিকতা",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,এই সব একেকটা পতিতাকে দেখতে লাগে পচাঁ টমেটর মত আরে শালিরা তোরে চরিএ ঠিক কর তা না হলে জুতার বারি কপালে,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,খাংগীর বেটিরা এতোদিন কোথায় ছিলি???,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"‌বি‌য়ের আ‌গে কুরকু‌রি উঠ‌লে যে মারা দেয় তা‌কে ধর্ষণ ব‌লেনা। ইচ্ছার বিরু‌দ্ধে কর‌লে ধর্ষণ। হা‌সি মু‌খে মারা দি‌লেন মজা নি‌লেন দুজ‌নে, আর ছয় মাস পর বল‌বেন ধর্ষণ, সালারপুত সালারপু‌তেরা। যে দিন মারা খা‌বি সেই দিন অ‌ভি‌যোগ কর‌তে হ‌বে, স‌ঠিক সম‌য়ে অ‌ভি‌যোগ না কর‌লে, অ‌ভি‌যো‌গের ভি‌ত্তি হ‌বে না। আইন করুক।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,তোদের কথায় বুঝা যায় একটি মেয়ে তার ইচ্ছা মতে একজন মেয়ে অন্য পুরুষের সাথে স্বাধীনভাবে শারীরিক সম্পর্ক করবে নিজের ইচ্ছামত কাপড় খুলে দিয়ে যৌনতার কাজে শারীরিক সম্পর্ক করবে আর সেটাকে দুশ্চরিত্রা বললে সেটা অপরাধ। তোরা খারাপ কাজকে নিয়মে পরিণত করতে চাস তোরা সবকটা বেশসা দুশ্চরিত্রা।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,মাদারিরা তোরা কী পরিমান মিয়াদ উত্তীর্ণ গাজা খাইয়া পরে টিভিতে আসছে ।তোদের কথায় বুঝা যায়।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"পতিতা কে পতিতা বলছে তাতে কি হইছে, দেশের মাঝে যে এত কিছু হচ্ছে সেই গুলো নিয়ে কোন মাথা ব্যাথা নাই.......",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,ভাইজান  কি ধর্ষিতার হাত চেপে ধরেছিল .গরু ছাগলের মতো কথা বলেন কেন ?উনি কি বরিশালের লঞ্চে যাওয়ার আগে তাকে বলে গিয়েছিল ?,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,এইসব নারীবাদিদের জন্য সমাজের এই অবস্থা যাদের ঘরে থাকার কথা তাদের কে বিবস্ত্র করে বাহিরে আনার মূল কারিগরি আমাদের হামবাবাদীরা,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"আশ্চর্যের বিষয় হলো, নারীবাদী নেত্রীদের মধ্যে একটা অদ্ভুত মিল খুঁজে পাওয়া যায়। তাদের সবার কপালে একটা বড় টিপ থাকবেই। দূর থেকে দেখলেই চেনা যায় এরা সুবিধাবাদী। সঠিক কথা কখনোই বলে না।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"কিছু মহিলা সাংবাদিক ইদানিং সাংঘাতিক ভাবে নিজেকে টাকার কাছে দেহ ও মন বিক্রি করা শুরু করেছে তাতে, তারা নিজেদের চুলকানি মিটাচ্ছেন অন্যদিকে সাধারণ মানুষের নিরবতাকে চুলকিয়ে দিচ্ছে! আহা কি মজা! কি মজা!",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"সাড়াদেশে ধর্ষণ হয় আপনাদের চেতনা জাগে না, এখন দুশ্চরিততা বলছে যে ঘুম হারাম হয়ে গেছে",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"দুশ্বচরিত্রা বলায় অপরাধ হয়েছে,এর জন্য মাপ চেতে হবে, তাহলে দেহ ব্যবসা কারির বিচার কি হওয়া উচিত একটু বলবেন, একাত্তর টিভির বুদ্ধি জীবিরা,নারীর এতো সন্মান তাহলে লঞ্চের কেবিনে গিয়া দেহ বিক্রি করতে হবে কেন,এই দেশে কিছু প্রতিতার আবির্ভাব ঘটেছে যাদের কারণে অন্যরা এমন কাজ করতে সাহস পাচ্ছে, এদের বিচার আগে করা হোক,",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"তুই যেমন পতিতা এটা বলা যেমন দোষের কিছু না,তেমনি দুশ্চরিত্রকে দুশ্চরিত্র বলাটাও দোষের কিছু না",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"যে নারী বিয়ে আগে অন্য ছেলে সাথে রাত কাটায়, সে তো চরিএহীন। আমাদের সমাজ বলে ইসলাম বলে। আপনারা দুই একজন না বলেও চলবে।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,চরিত্রহীন নারীকে যদি চরিত্রহীন বলা না হয় তাহলে চরিত্রবান নারীদের অপমান করা হবে। ,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,এই শালারা মানুষ হইল না,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,চরিত্রহীন কিছু নারীর জন্যে আমাদের মা -বোনেরা লজ্জা পাচ্ছেন। ধিক্কার এসব কলঙ্কিত নারীকে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051," আপনার কথাগুলোও কিন্তু বেশ রুচিপূর্ণ,, আপনি যে কপাল জোড়ানো লাল টিপ টা দিছেন সেটাও বেশ রুচিপূর্ণ,,",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"দুশ্চরিত্র মতো কাজ করবেন বলতে পারবে না আপনারা করতে পারবেন কেউ বললে দোষ, তাদের শাস্তি চাই চাইবেন",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"দুশ্চরিত্রা কাকে বলে উপস্থাপিকা যানে না! বিয়ের আগে রাস্তায়, লঞ্চে মানুষের বাসায় গিয়ে আকাম কুকাম করবা আর তোমাকে দুশ্চরিত্রা বলা যাবে না তাহলে পতিতা বলা যাবে??",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,আমরা এমন একটি দেশের নাগরিক যে দেশে চুরকে চুর বলা যাবেনা।ধর্ষক কে ধর্ষক বলা যাবেনা।অবৈধ কে অবৈধ বলা যাবেনা।চরিত্রহীন কে চরিত্রহীন বলা যাবেনা।তাহলে কি বলতে হবে?,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"এই উপস্থাপিকার জন্মের ঠিক আছে কিনা , তার কাজে কর্মে সন্দেহ লাগে, এই চ্যানেলের সবগুলো লোক কতটা নির্লজ্জ হলে এই ধরনের কাজ এই ধরনের অনুষ্ঠান পরিচালনা করতে পারে 18 কোটি মানুষের কমেন্ট তাদের গায়ে লাগেনা",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"বিবাহের আগেই একজন মেয়ে, প্রেমিকা বলে পরপুরুষের বিছানায় ঘুমায় তখন ইজ্জৎ কোথায় থাকে। প্রতিদিন ধর্ষণ হচ্ছে এগুলো নিয়ে নারীবাদীরা নিরব।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,সবাই বেশ্যাদের পক্ষ নেই কেন সবসময়??,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,নিজ ইচ্ছায় শারীরিক সম্পর্ক আর জোরপূর্বক ধর্ষনকে তারা একাকার করে ফেলছে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"সব গুলো হলুদ সাংবাদিক, ওদের লজ্জা শরম বলতে কিছুই নেই",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"এই নারীবাদী মানবাধীকার নামের যৌন কর্মী গুলার দাবী হলো, তারা বেশ্যাবিত্তী করে বেড়াবে, অথচ তাদেরকে কেউ চরিত্রহীনা বলতে পারবেনা।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"আমি অত্যন্ত লজ্জিত যে, তিনি ঢাবির সাবেক শিক্ষার্থী। কারণ আমিও সাবেক শিক্ষার্থী।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"তিনি একটা নারী না , তার বিরুদ্ধে যা বলেছে টা অনেক কম হয়েছে ,",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"কানাকে কানা বলিওনা, খোড়াকে খোড়া বলিও না, তাহার মনে দুঃখ পায়।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"পুরুষ অপরাধ করলে প্রতিবাদ যেমন হওয়া চাই তেমনি নারীরাও চরিএহীনতা কাজ করলে দুশ্চরিএা কেন বলা যাবেনা,দুইজন মিলেমিশে অপরাধ করলে অপরাধী সবাই সমান",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"এ দিন বেশি দূরে নয়, মিয়া খলিফা ও সানি লিওনকে দুশ্চরিত্রা বলায় দুই নায়িকা ও কালো টিপ ধারী কিছু নারী বাদীদের চুলকানি উঠবে।।।।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"দুশ্চরিত্রা বল্লে  গা জ্বলে, কিন্তু ধর্ষনের ক্ষেত্রে বাংলাদেশ ল্যাংটা হলে তাদের বিনোদন মনে হয়",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,প্রসাশন চুপ থাকার কারনে নুর এ রকম কথা বলে যাচ্ছে আমরা মনে করি আইনে উদ্ধে কেউ না তাকে দ্রুত আইনগত ব্যবস্তা নেয়া হোক,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"ওরে দুরচরিত্রা বলবে না তো কুমারী বলবে,,,",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"9 মাস ছেলেটির সাথে অবৈধ সম্পর্ক করছে মেয়েটি ,এখন বিচার চাচ্ছে কোন লজ্জায় ,এই মেয়েটির উচিত ছিলো গলায় ফাঁসি লাগিয়ে মরে যাওয়া ।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,তাহলে দুঃশ্চরিত্রা শব্দটা কি পুরুষের জন্য। যে নারীর চরিত্র খারাপ তার জন্যই তো দুঃশ্চরিত্রা শব্দটা বাংলা অভিধানে রাখা হয়েছে। যদি তোদের মত বেশ্যাদের অভিযোগ থাকে তাহলে বাংলা একাডেমীকে বল বাংলা অভিধান থেকে শব্দটা বাদ দিতে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,চুলকানি টিভির সাংবাদিকদের চুলকানির প্রবণতা সব সময় একটু বেশিই থাকে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,পদ্মা সেতুর একেকটা পিলারের দাম অনেক বেশি।না হয় একটা পিলার খুলে এই পত্রিকার সাংবাদিক এর হুগার মধ্যে ভইরা দিতাম...!!!,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"সব নারী ফেরেস্তা না, আবার সঙ্গে ব পুরুষ ও ভালো না.... স্বাভাবক প্রেমের সম্পর্ক থাকা অবস্থায় শারিরীক সম্পর্কে জড়ানোর জন্য দুইজনের ই অপরাধ সমান,...... আর তাকে বিচার দিয়ে বিচার পায়নাই, সে কি দেশের বিচারপতি নাকি??এখানে ছেলে মেয়ের রিলেশন থাকলে দুইজন ই সমান অপরাধী..",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,যে নারী অবিবাহিত অবস্হায় পুরুষের সাথে শারীরের জৈবিক স্বাধ ঊপভোগ করে তাকে আপনাদের ভাষায় কি চরিত্রা নামে ডাকা হবে তা আপনারাই ঠিক করুন।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,ঢাবি র একটা মেয়ে তার প্রেমিক এর সাথে অনিচ্ছায় শারীরিক সম্পর্ক করেছে তা পাগলেও বিশ্বাস করবে না | তাও দুজন প্রেমিকের সাথে | এর পর এই মেয়ের লজ্জ্বা বলে কিছু নাই | নিজের পরিবার কে এভাবে ছোট করছে |,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,"এরা আর কিসু পায় না, সারাদিন ভালো মানুষদের পিছনে পোরেথাকে, এদের বয়কট কোরুন, এদের বাংলাদেশ থেকে বিতারিত করাহোক",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?ref=saved&v=791281495042051,এতদিন ধরে নারীবাদীদের কোন খবর নাই।যখন দেখা গেল সেচ্ছায় একজনকে ঘরে অন‍্যজনকে লঞ্চের ভিতরে শান্তি আদান প্রদান করিল আর আট নয় মাস পরে মনে পড়ল অনাবাদী জমি আবাদ করার পরেও অনাবাদী থেকে গেল।তখন চিন্তা করল কিছু একটা করা দরকার তাই অভিজ্ঞদের পরামর্শে অন‍্যান‍্য সহযোগিদের আদর্শে অনুপ্রাণিত হয়ে নুর গংদের বিরুদ্ধে ধর্ষনের মামলা করে।আর এতদিন পর নারীবাদীরা বুঝতে পারছে সে দুশ্চরিত্রা নহে সে আমাদেরই একজন।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
